"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID2_CampusesResKey","E525_CampusSuburb","E644_CampusCountryCode","E559_CampusPostcode","Campuses_E609_EffectiveFromDate","Campuses_E610_EffectiveToDate","UID4_CoursesOnCampusResKey","UID5_CoursesResKey","E307_CourseCode","E597_CRICOSCode","E569_CampusOperationType","E570_PrincipalOffshoreDeliveryMode","E571_OffshoreDeliveryCode","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",2370,"GERALDTON",1101,"6530","01/01/1999","NULL","37274","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2370,"GERALDTON",1101,"6530","01/01/1999","NULL","37306","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2374,"KUNUNURRA",1101,"6743","01/01/1999","NULL","37320","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2374,"KUNUNURRA",1101,"6743","01/01/1999","NULL","37329","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2366,"CARNARVON",1101,"6701","01/01/1999","NULL","37261","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2366,"CARNARVON",1101,"6701","01/01/1999","NULL","37323","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21586","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21588","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2372,"KALGOORLIE",1101,"6433","01/01/1999","NULL","37281","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2372,"KALGOORLIE",1101,"6433","01/01/1999","NULL","37327","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2376,"NARROGIN",1101,"6312","01/01/1999","NULL","37278","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2376,"NARROGIN",1101,"6312","01/01/1999","NULL","37339","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2364,"BUNBURY",1101,"6230","01/01/1999","NULL","37230","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2370,"GERALDTON",1101,"6530","01/01/1999","NULL","37416","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2374,"KUNUNURRA",1101,"6743","01/01/1999","NULL","37380","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2366,"CARNARVON",1101,"6701","01/01/1999","NULL","37406","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2376,"NARROGIN",1101,"6312","01/01/1999","NULL","37444","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21596","129618","CU0042","NULL","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","39094","129588","315202","077502G","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2372,"KALGOORLIE",1101,"6433","01/01/1999","NULL","37387","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","37397","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","42145","106422","DU0211","NULL","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2364,"BUNBURY",1101,"6230","01/01/1999","NULL","37419","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2379,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999","NULL","37328","130373","425202","046894K","02","01","02","01/07/2021","NULL"
35,1055,"HEP",2373,"KARRATHA",1101,"6714","01/01/1999","NULL","37393","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2382,"SOUTH HEDLAND",1101,"6722","01/01/1999","NULL","37424","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2364,"BUNBURY",1101,"6230","01/01/1999","NULL","37257","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2379,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999","NULL","38416","53009","400303","NULL","02","01","02","01/01/2009","NULL"
35,1055,"HEP",2379,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999","NULL","44781","58240","425301","003028G","02","01","02","01/01/2009","NULL"
35,1055,"HEP",2373,"KARRATHA",1101,"6714","01/01/1999","NULL","37255","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2373,"KARRATHA",1101,"6714","01/01/1999","NULL","37333","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2375,"MANJIMUP",1101,"6258","01/01/1999","NULL","37275","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2375,"MANJIMUP",1101,"6258","01/01/1999","NULL","37302","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2382,"SOUTH HEDLAND",1101,"6722","01/01/1999","NULL","37318","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2382,"SOUTH HEDLAND",1101,"6722","01/01/1999","NULL","37331","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2363,"BROOME",1101,"6725","01/01/1999","NULL","37286","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2363,"BROOME",1101,"6725","01/01/1999","NULL","37325","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2396,"SHANGHAI",6101,"NULL","01/01/1999","NULL","44780","58240","425301","003028G","02","01","02","01/01/2009","NULL"
35,1055,"HEP",2377,"NORTHAM",1101,"6401","01/01/1999","NULL","37279","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21594","59782","0009N1","040784J","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21598","8860","0009U1","040784J","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2379,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999","NULL","37192","103477","408303","077707F","02","01","02","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37134","8860","0009U1","040784J","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37135","59782","0009N1","040784J","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37163","46703","112802","NULL","NULL","NULL","NULL","01/01/2012","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37164","101462","122701","0100074","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37168","79170","115303","077552J","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37187","129617","423401","103903D","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37190","103477","408303","077707F","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37194","63812","516202","033770G","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37313","130374","205603","047155D","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37356","8910","104902","003634G","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37357","9578","107103","024827C","NULL","NULL","NULL","02/07/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37401","9696","107602","003631M","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42160","92531","715201","083856J","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42195","130410","406105","083274J","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","38420","116949","003101","NULL","NULL","NULL","NULL","01/05/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43179","132882","918701","075343A","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43195","130349","CM0182","114455K","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43200","130360","CM0072","106474G","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","47992","134136","BP0341","111640M","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","46438","129599","BP0281","107482K","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","44616","132875","UWC121","107425H","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52113","138573","325503","095238C","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52367","138659","AU0012","NULL","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","42135","117216","BP0014","003005D","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2378,"SINGAPORE ARTS",5205,"NULL","01/01/1999","NULL","42144","117216","BP0014","003005D","02","01","02","01/01/2021","NULL"
35,1055,"HEP",2039,"HONG KONG ARTS",6102,"NULL","01/01/1999","NULL","42155","117216","BP0014","003005D","02","01","02","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37167","91144","123201","089966K","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37170","75200","115901","074966M","NULL","NULL","NULL","01/01/2012","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37176","52706","2059P1","NULL","NULL","NULL","NULL","01/01/2008","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37322","79069","925601","075828B","NULL","NULL","NULL","01/01/2012","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37358","93109","107204","083361K","NULL","NULL","NULL","01/07/2014","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37376","10154","257402","013801D","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42149","93843","902102","058206G","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42197","97864","125203","079540G","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39189","130411","BH0054","068916E","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39191","117216","BP0014","003005D","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2371,"HONG KONG ED",6102,"NULL","01/01/1999","NULL","37155","91224","308103","015857E","02","01","02","01/01/2015","NULL"
35,1055,"HEP",2053,"KARRATHA",1101,"6714","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2380,"SINGAPORE EDUCATION",5205,"NULL","01/01/1999","NULL","37165","91224","308103","015857E","02","01","02","01/01/2015","NULL"
35,1055,"HEP",2054,"KUNUNURRA",1101,"6743","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","39092","131017","325401","103499M","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","37341","130363","BP0212","003005D","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","37436","51515","008102GH","003310F","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2051,"BROOME",1101,"6725","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2862,"COLLIE",1101,"6225","03/11/2022","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2059,"SINGAPORE ARTS",5205,"NULL","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2060,"SINGAPORE EDUCATION",5205,"NULL","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2044,"MANJIMUP",1101,"6258","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2049,"CARNARVON",1101,"6701","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2381,"SINGAPORE LIFE",5205,"NULL","01/01/1999","NULL","38421","56814","7500U1","NULL","02","01","02","01/01/2013","NULL"
35,1055,"HEP",2046,"KALGOORLIE",1101,"6433","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2056,"SOUTH HEDLAND",1101,"6722","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21587","115768","CU0051","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","42217","8726","000502","NULL","NULL","NULL","NULL","01/07/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37139","129615","018402","003310F","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37347","115768","CU0051","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37349","79186","DA0011","NULL","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37369","10255","257702","077500K","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42127","115761","922101","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42129","79068","615502","074099E","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42206","102618","208201","089786C","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43213","129608","CB0081","107579A","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","38141","10380","4000N3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","47996","136117","BP0551","114375K","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45429","116979","732901","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45443","10355","4000P3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2050,"BUSSELTON",1101,"6280","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2055,"NARROGIN",1101,"6312","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2063,"CRAWLEY",1101,"6009","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2057,"NORTHAM",1101,"6401","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2047,"GERALDTON",1101,"6530","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2061,"SINGAPORE LIFE",5205,"NULL","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2062,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2045,"ESPERANCE",1101,"6450","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2048,"DERBY",1101,"6728","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2058,"HONG KONG ED",6102,"NULL","01/01/1999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37152","91224","308103","015857E","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37156","59721","255102","058211K","NULL","NULL","NULL","01/01/2009","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37198","116978","742601","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37219","65869","515902","042578K","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37267","92595","715401","083862M","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37285","101333","DU0031","NULL","NULL","NULL","NULL","01/01/2012","NULL"
35,1055,"HEP",2370,"GERALDTON",1101,"6530","01/01/1999","NULL","37442","9287","101102","003005D","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","37382","9287","101102","003005D","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","41298","117215","BP0062","095001B","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","42150","101246","DU0011","NULL","NULL","NULL","NULL","01/01/2012","NULL"
35,1055,"HEP",2039,"HONG KONG ARTS",6102,"NULL","01/01/1999","NULL","37438","9287","101102","003005D","02","01","02","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37140","53743","018102","061839C","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37291","111842","604502","074100F","NULL","NULL","NULL","01/01/2019","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37317","130358","CM0091","102871D","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37368","9744","204901","003309K","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42114","101396","735501","093572E","NULL","NULL","NULL","01/01/2017","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42138","92679","425601","083270B","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42143","101246","DU0011","NULL","NULL","NULL","NULL","01/01/2012","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42204","91179","213501","088238F","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21583","52534","511803","033758C","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","37449","52633","411502","029724C","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37171","82213","203505","013804A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37197","116977","742501","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37215","52534","511803","033758C","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37373","10353","313502","062547G","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37404","52315","611102","049399A","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37421","52316","611602","040776J","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37430","65284","913602","029728K","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42180","59871","302501","NULL","NULL","NULL","NULL","01/01/2010","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42182","59686","252102","058209D","NULL","NULL","NULL","01/01/2009","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43212","129596","BP0201","107572H","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37448","52633","411502","029724C","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2371,"HONG KONG ED",6102,"NULL","01/01/1999","NULL","37151","101206","313102","074959K","02","01","02","01/01/2013","NULL"
35,1055,"HEP",2380,"SINGAPORE EDUCATION",5205,"NULL","01/01/1999","NULL","37153","101206","313102","074959K","02","01","02","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37195","51166","6001N1","NULL","NULL","NULL","NULL","01/01/2007","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37210","115776","507702","066158K","NULL","NULL","NULL","01/07/2019","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37310","130375","115803","069311D","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37321","12694","906202","056098M","NULL","NULL","NULL","01/01/2012","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37383","11594","6013H1","038093K","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37429","63693","907102","029736K","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","41251","130409","406111","103502K","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42147","98855","725404","074963C","NULL","NULL","NULL","01/07/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42161","46413","525302","058929E","NULL","NULL","NULL","01/01/2012","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42188","101206","313102","074959K","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42203","102465","213601","095412E","NULL","NULL","NULL","01/01/2017","NULL"
35,1055,"HEP",2370,"GERALDTON",1101,"6530","01/01/1999","NULL","37269","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2370,"GERALDTON",1101,"6530","01/01/1999","NULL","37418","11573","601302","037162K","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2374,"KUNUNURRA",1101,"6743","01/01/1999","NULL","37248","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2366,"CARNARVON",1101,"6701","01/01/1999","NULL","37273","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21584","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21593","117179","CU0012","NULL","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2372,"KALGOORLIE",1101,"6433","01/01/1999","NULL","37259","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","37412","11573","601302","037162K","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2376,"NARROGIN",1101,"6312","01/01/1999","NULL","37238","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2364,"BUNBURY",1101,"6230","01/01/1999","NULL","37252","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2379,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999","NULL","37417","11573","601302","037162K","02","01","02","01/01/2005","NULL"
35,1055,"HEP",2373,"KARRATHA",1101,"6714","01/01/1999","NULL","37308","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2382,"SOUTH HEDLAND",1101,"6722","01/01/1999","NULL","37245","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","37410","9930","111002","040775K","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2378,"SINGAPORE ARTS",5205,"NULL","01/01/1999","NULL","37414","9930","111002","040775K","02","01","02","01/01/2005","NULL"
